Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,hour,date,day_of_week,duration_min,time_slot
3838,Airport,,No Cars Available,2016-07-13 21:28:20,,21,2016-07-13,Wednesday,,Night (21-23)
3844,Airport,,No Cars Available,2016-07-13 21:28:29,,21,2016-07-13,Wednesday,,Night (21-23)
3845,Airport,,No Cars Available,2016-07-13 21:30:19,,21,2016-07-13,Wednesday,,Night (21-23)
3842,Airport,,No Cars Available,2016-07-13 21:33:44,,21,2016-07-13,Wednesday,,Night (21-23)
3853,Airport,,No Cars Available,2016-07-13 21:34:46,,21,2016-07-13,Wednesday,,Night (21-23)
3848,Airport,,No Cars Available,2016-07-13 21:34:47,,21,2016-07-13,Wednesday,,Night (21-23)
3860,Airport,,No Cars Available,2016-07-13 21:36:01,,21,2016-07-13,Wednesday,,Night (21-23)
3855,Airport,,No Cars Available,2016-07-13 21:36:25,,21,2016-07-13,Wednesday,,Night (21-23)
3862,City,,No Cars Available,2016-07-13 21:37:00,,21,2016-07-13,Wednesday,,Night (21-23)
3854,Airport,,No Cars Available,2016-07-13 21:37:17,,21,2016-07-13,Wednesday,,Night (21-23)
3851,Airport,,No Cars Available,2016-07-13 21:38:06,,21,2016-07-13,Wednesday,,Night (21-23)
3858,Airport,,No Cars Available,2016-07-13 21:38:48,,21,2016-07-13,Wednesday,,Night (21-23)
3869,Airport,,No Cars Available,2016-07-13 21:43:47,,21,2016-07-13,Wednesday,,Night (21-23)
3864,Airport,,No Cars Available,2016-07-13 21:45:06,,21,2016-07-13,Wednesday,,Night (21-23)
3861,Airport,,No Cars Available,2016-07-13 21:47:25,,21,2016-07-13,Wednesday,,Night (21-23)
3873,Airport,,No Cars Available,2016-07-13 21:47:58,,21,2016-07-13,Wednesday,,Night (21-23)
3868,Airport,,No Cars Available,2016-07-13 21:48:20,,21,2016-07-13,Wednesday,,Night (21-23)
3870,Airport,,No Cars Available,2016-07-13 21:48:57,,21,2016-07-13,Wednesday,,Night (21-23)
3871,Airport,,No Cars Available,2016-07-13 21:49:18,,21,2016-07-13,Wednesday,,Night (21-23)
3884,Airport,,No Cars Available,2016-07-13 21:51:47,,21,2016-07-13,Wednesday,,Night (21-23)
3878,Airport,,No Cars Available,2016-07-13 21:51:55,,21,2016-07-13,Wednesday,,Night (21-23)
3894,Airport,,No Cars Available,2016-07-13 21:52:24,,21,2016-07-13,Wednesday,,Night (21-23)
3885,Airport,,No Cars Available,2016-07-13 21:53:07,,21,2016-07-13,Wednesday,,Night (21-23)
3877,Airport,,No Cars Available,2016-07-13 21:53:34,,21,2016-07-13,Wednesday,,Night (21-23)
3886,Airport,,No Cars Available,2016-07-13 21:53:48,,21,2016-07-13,Wednesday,,Night (21-23)
3874,Airport,,No Cars Available,2016-07-13 21:54:13,,21,2016-07-13,Wednesday,,Night (21-23)
3893,Airport,,No Cars Available,2016-07-13 21:56:38,,21,2016-07-13,Wednesday,,Night (21-23)
3891,Airport,,No Cars Available,2016-07-13 21:57:08,,21,2016-07-13,Wednesday,,Night (21-23)
3888,Airport,,No Cars Available,2016-07-13 21:57:45,,21,2016-07-13,Wednesday,,Night (21-23)
3876,Airport,,No Cars Available,2016-07-13 21:58:16,,21,2016-07-13,Wednesday,,Night (21-23)
3875,Airport,,No Cars Available,2016-07-13 21:59:13,,21,2016-07-13,Wednesday,,Night (21-23)
3898,Airport,,No Cars Available,2016-07-13 21:59:30,,21,2016-07-13,Wednesday,,Night (21-23)
3895,Airport,,No Cars Available,2016-07-13 22:01:49,,22,2016-07-13,Wednesday,,Night (21-23)
3900,Airport,,No Cars Available,2016-07-13 22:03:00,,22,2016-07-13,Wednesday,,Night (21-23)
3904,Airport,,No Cars Available,2016-07-13 22:03:45,,22,2016-07-13,Wednesday,,Night (21-23)
3892,Airport,,No Cars Available,2016-07-13 22:05:11,,22,2016-07-13,Wednesday,,Night (21-23)
3899,Airport,,No Cars Available,2016-07-13 22:05:37,,22,2016-07-13,Wednesday,,Night (21-23)
3910,Airport,,No Cars Available,2016-07-13 22:05:57,,22,2016-07-13,Wednesday,,Night (21-23)
3901,Airport,,No Cars Available,2016-07-13 22:09:27,,22,2016-07-13,Wednesday,,Night (21-23)
3902,Airport,,No Cars Available,2016-07-13 22:09:31,,22,2016-07-13,Wednesday,,Night (21-23)
3903,Airport,,No Cars Available,2016-07-13 22:11:11,,22,2016-07-13,Wednesday,,Night (21-23)
3906,Airport,,No Cars Available,2016-07-13 22:12:01,,22,2016-07-13,Wednesday,,Night (21-23)
3907,Airport,,No Cars Available,2016-07-13 22:12:13,,22,2016-07-13,Wednesday,,Night (21-23)
3918,City,,No Cars Available,2016-07-13 22:12:25,,22,2016-07-13,Wednesday,,Night (21-23)
3912,Airport,,No Cars Available,2016-07-13 22:12:35,,22,2016-07-13,Wednesday,,Night (21-23)
3928,City,,No Cars Available,2016-07-13 22:14:33,,22,2016-07-13,Wednesday,,Night (21-23)
3911,Airport,,No Cars Available,2016-07-13 22:14:56,,22,2016-07-13,Wednesday,,Night (21-23)
3923,City,,No Cars Available,2016-07-13 22:18:14,,22,2016-07-13,Wednesday,,Night (21-23)
3922,City,,No Cars Available,2016-07-13 22:18:36,,22,2016-07-13,Wednesday,,Night (21-23)
3931,Airport,,No Cars Available,2016-07-13 22:21:30,,22,2016-07-13,Wednesday,,Night (21-23)
3930,City,,No Cars Available,2016-07-13 22:22:57,,22,2016-07-13,Wednesday,,Night (21-23)
3921,City,,No Cars Available,2016-07-13 22:23:03,,22,2016-07-13,Wednesday,,Night (21-23)
3926,Airport,,No Cars Available,2016-07-13 22:23:25,,22,2016-07-13,Wednesday,,Night (21-23)
3919,Airport,,No Cars Available,2016-07-13 22:23:26,,22,2016-07-13,Wednesday,,Night (21-23)
3933,Airport,,No Cars Available,2016-07-13 22:27:01,,22,2016-07-13,Wednesday,,Night (21-23)
3937,City,,No Cars Available,2016-07-13 22:28:10,,22,2016-07-13,Wednesday,,Night (21-23)
3929,Airport,,No Cars Available,2016-07-13 22:28:45,,22,2016-07-13,Wednesday,,Night (21-23)
3941,City,,No Cars Available,2016-07-13 22:30:11,,22,2016-07-13,Wednesday,,Night (21-23)
3936,City,,No Cars Available,2016-07-13 22:30:44,,22,2016-07-13,Wednesday,,Night (21-23)
3946,Airport,,No Cars Available,2016-07-13 22:36:50,,22,2016-07-13,Wednesday,,Night (21-23)
3938,City,,No Cars Available,2016-07-13 22:37:24,,22,2016-07-13,Wednesday,,Night (21-23)
3949,City,,No Cars Available,2016-07-13 22:40:37,,22,2016-07-13,Wednesday,,Night (21-23)
3958,Airport,,No Cars Available,2016-07-13 22:46:01,,22,2016-07-13,Wednesday,,Night (21-23)
3951,Airport,,No Cars Available,2016-07-13 22:46:03,,22,2016-07-13,Wednesday,,Night (21-23)
3962,City,,No Cars Available,2016-07-13 22:47:26,,22,2016-07-13,Wednesday,,Night (21-23)
3961,City,,No Cars Available,2016-07-13 22:50:57,,22,2016-07-13,Wednesday,,Night (21-23)
3963,Airport,,No Cars Available,2016-07-13 22:55:25,,22,2016-07-13,Wednesday,,Night (21-23)
3967,City,,No Cars Available,2016-07-13 22:57:16,,22,2016-07-13,Wednesday,,Night (21-23)
3968,Airport,,No Cars Available,2016-07-13 22:59:34,,22,2016-07-13,Wednesday,,Night (21-23)
3971,City,,No Cars Available,2016-07-13 22:59:42,,22,2016-07-13,Wednesday,,Night (21-23)
3972,City,,No Cars Available,2016-07-13 23:00:38,,23,2016-07-13,Wednesday,,Night (21-23)
3975,City,,No Cars Available,2016-07-13 23:04:37,,23,2016-07-13,Wednesday,,Night (21-23)
3976,City,,No Cars Available,2016-07-13 23:07:56,,23,2016-07-13,Wednesday,,Night (21-23)
3980,City,,No Cars Available,2016-07-13 23:16:12,,23,2016-07-13,Wednesday,,Night (21-23)
3984,Airport,,No Cars Available,2016-07-13 23:17:02,,23,2016-07-13,Wednesday,,Night (21-23)
3986,Airport,,No Cars Available,2016-07-13 23:17:29,,23,2016-07-13,Wednesday,,Night (21-23)
3988,City,,No Cars Available,2016-07-13 23:23:36,,23,2016-07-13,Wednesday,,Night (21-23)
3995,City,,No Cars Available,2016-07-13 23:36:17,,23,2016-07-13,Wednesday,,Night (21-23)
3998,Airport,,No Cars Available,2016-07-13 23:39:08,,23,2016-07-13,Wednesday,,Night (21-23)
4001,City,,No Cars Available,2016-07-13 23:39:52,,23,2016-07-13,Wednesday,,Night (21-23)
4006,City,,No Cars Available,2016-07-13 23:45:17,,23,2016-07-13,Wednesday,,Night (21-23)
4000,City,,No Cars Available,2016-07-13 23:47:49,,23,2016-07-13,Wednesday,,Night (21-23)
4017,City,,No Cars Available,2016-07-13 23:50:18,,23,2016-07-13,Wednesday,,Night (21-23)
4010,Airport,,No Cars Available,2016-07-13 23:50:50,,23,2016-07-13,Wednesday,,Night (21-23)
4015,City,,No Cars Available,2016-07-13 23:52:32,,23,2016-07-13,Wednesday,,Night (21-23)
4013,City,,No Cars Available,2016-07-13 23:53:32,,23,2016-07-13,Wednesday,,Night (21-23)
4014,City,,No Cars Available,2016-07-13 23:56:55,,23,2016-07-13,Wednesday,,Night (21-23)
4016,City,,No Cars Available,2016-07-13 23:59:02,,23,2016-07-13,Wednesday,,Night (21-23)
4028,City,,No Cars Available,2016-07-14 00:09:03,,0,2016-07-14,Thursday,,Late Night (0-4)
4029,City,,No Cars Available,2016-07-14 00:14:26,,0,2016-07-14,Thursday,,Late Night (0-4)
4032,City,,No Cars Available,2016-07-14 00:15:43,,0,2016-07-14,Thursday,,Late Night (0-4)
4033,Airport,,No Cars Available,2016-07-14 00:25:33,,0,2016-07-14,Thursday,,Late Night (0-4)
4034,City,,No Cars Available,2016-07-14 00:29:50,,0,2016-07-14,Thursday,,Late Night (0-4)
4035,Airport,,No Cars Available,2016-07-14 00:31:24,,0,2016-07-14,Thursday,,Late Night (0-4)
4036,Airport,,No Cars Available,2016-07-14 00:31:57,,0,2016-07-14,Thursday,,Late Night (0-4)
4038,Airport,,No Cars Available,2016-07-14 00:34:22,,0,2016-07-14,Thursday,,Late Night (0-4)
4042,Airport,,No Cars Available,2016-07-14 00:39:13,,0,2016-07-14,Thursday,,Late Night (0-4)
4044,Airport,,No Cars Available,2016-07-14 00:51:37,,0,2016-07-14,Thursday,,Late Night (0-4)
4046,City,,No Cars Available,2016-07-14 00:57:03,,0,2016-07-14,Thursday,,Late Night (0-4)
4047,City,,No Cars Available,2016-07-14 01:00:53,,1,2016-07-14,Thursday,,Late Night (0-4)
4048,Airport,,No Cars Available,2016-07-14 01:03:27,,1,2016-07-14,Thursday,,Late Night (0-4)
4050,City,,No Cars Available,2016-07-14 01:10:22,,1,2016-07-14,Thursday,,Late Night (0-4)
4053,Airport,,No Cars Available,2016-07-14 01:15:26,,1,2016-07-14,Thursday,,Late Night (0-4)
4052,City,,No Cars Available,2016-07-14 01:16:34,,1,2016-07-14,Thursday,,Late Night (0-4)
4055,City,,No Cars Available,2016-07-14 01:22:56,,1,2016-07-14,Thursday,,Late Night (0-4)
4054,City,,No Cars Available,2016-07-14 01:23:08,,1,2016-07-14,Thursday,,Late Night (0-4)
4056,City,,No Cars Available,2016-07-14 01:25:25,,1,2016-07-14,Thursday,,Late Night (0-4)
4058,Airport,,No Cars Available,2016-07-14 01:27:38,,1,2016-07-14,Thursday,,Late Night (0-4)
4057,City,,No Cars Available,2016-07-14 01:29:49,,1,2016-07-14,Thursday,,Late Night (0-4)
4061,City,,No Cars Available,2016-07-14 01:33:55,,1,2016-07-14,Thursday,,Late Night (0-4)
4059,City,,No Cars Available,2016-07-14 01:35:55,,1,2016-07-14,Thursday,,Late Night (0-4)
4063,City,,No Cars Available,2016-07-14 01:36:26,,1,2016-07-14,Thursday,,Late Night (0-4)
4062,Airport,,No Cars Available,2016-07-14 01:42:36,,1,2016-07-14,Thursday,,Late Night (0-4)
4064,City,,No Cars Available,2016-07-14 01:48:00,,1,2016-07-14,Thursday,,Late Night (0-4)
4068,Airport,,No Cars Available,2016-07-14 01:59:16,,1,2016-07-14,Thursday,,Late Night (0-4)
4067,City,,No Cars Available,2016-07-14 02:00:05,,2,2016-07-14,Thursday,,Late Night (0-4)
4069,City,,No Cars Available,2016-07-14 02:02:39,,2,2016-07-14,Thursday,,Late Night (0-4)
4071,City,,No Cars Available,2016-07-14 02:03:03,,2,2016-07-14,Thursday,,Late Night (0-4)
4070,City,,No Cars Available,2016-07-14 02:03:04,,2,2016-07-14,Thursday,,Late Night (0-4)
4072,City,,No Cars Available,2016-07-14 02:04:37,,2,2016-07-14,Thursday,,Late Night (0-4)
4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2,2016-07-14,Thursday,,Late Night (0-4)
4074,City,,No Cars Available,2016-07-14 02:18:01,,2,2016-07-14,Thursday,,Late Night (0-4)
4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2,2016-07-14,Thursday,,Late Night (0-4)
4083,City,,No Cars Available,2016-07-14 02:35:50,,2,2016-07-14,Thursday,,Late Night (0-4)
4086,City,,No Cars Available,2016-07-14 02:46:05,,2,2016-07-14,Thursday,,Late Night (0-4)
4089,City,,No Cars Available,2016-07-14 02:52:38,,2,2016-07-14,Thursday,,Late Night (0-4)
4088,City,,No Cars Available,2016-07-14 02:53:34,,2,2016-07-14,Thursday,,Late Night (0-4)
4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2,2016-07-14,Thursday,,Late Night (0-4)
4095,Airport,,No Cars Available,2016-07-14 03:10:03,,3,2016-07-14,Thursday,,Late Night (0-4)
4096,City,,No Cars Available,2016-07-14 03:13:22,,3,2016-07-14,Thursday,,Late Night (0-4)
4099,City,,No Cars Available,2016-07-14 03:22:45,,3,2016-07-14,Thursday,,Late Night (0-4)
4100,Airport,,No Cars Available,2016-07-14 03:30:27,,3,2016-07-14,Thursday,,Late Night (0-4)
4101,City,,No Cars Available,2016-07-14 03:31:37,,3,2016-07-14,Thursday,,Late Night (0-4)
4104,Airport,,No Cars Available,2016-07-14 03:38:21,,3,2016-07-14,Thursday,,Late Night (0-4)
4102,Airport,,No Cars Available,2016-07-14 03:38:51,,3,2016-07-14,Thursday,,Late Night (0-4)
4103,Airport,,No Cars Available,2016-07-14 03:39:43,,3,2016-07-14,Thursday,,Late Night (0-4)
4106,City,,No Cars Available,2016-07-14 03:45:15,,3,2016-07-14,Thursday,,Late Night (0-4)
4107,City,,No Cars Available,2016-07-14 03:51:51,,3,2016-07-14,Thursday,,Late Night (0-4)
4110,Airport,,No Cars Available,2016-07-14 03:58:07,,3,2016-07-14,Thursday,,Late Night (0-4)
4113,City,,No Cars Available,2016-07-14 04:00:13,,4,2016-07-14,Thursday,,Late Night (0-4)
4109,City,,No Cars Available,2016-07-14 04:02:26,,4,2016-07-14,Thursday,,Late Night (0-4)
4112,Airport,,No Cars Available,2016-07-14 04:03:52,,4,2016-07-14,Thursday,,Late Night (0-4)
4111,City,,No Cars Available,2016-07-14 04:06:34,,4,2016-07-14,Thursday,,Late Night (0-4)
4115,City,,No Cars Available,2016-07-14 04:11:42,,4,2016-07-14,Thursday,,Late Night (0-4)
4116,Airport,,No Cars Available,2016-07-14 04:13:48,,4,2016-07-14,Thursday,,Late Night (0-4)
4120,City,,No Cars Available,2016-07-14 04:27:49,,4,2016-07-14,Thursday,,Late Night (0-4)
4123,City,,No Cars Available,2016-07-14 04:38:53,,4,2016-07-14,Thursday,,Late Night (0-4)
4131,City,,No Cars Available,2016-07-14 04:41:23,,4,2016-07-14,Thursday,,Late Night (0-4)
4124,City,,No Cars Available,2016-07-14 04:41:36,,4,2016-07-14,Thursday,,Late Night (0-4)
4127,City,,No Cars Available,2016-07-14 04:46:22,,4,2016-07-14,Thursday,,Late Night (0-4)
4132,City,,No Cars Available,2016-07-14 04:46:47,,4,2016-07-14,Thursday,,Late Night (0-4)
4139,City,,No Cars Available,2016-07-14 04:48:44,,4,2016-07-14,Thursday,,Late Night (0-4)
4135,Airport,,No Cars Available,2016-07-14 04:49:00,,4,2016-07-14,Thursday,,Late Night (0-4)
4138,City,,No Cars Available,2016-07-14 04:49:41,,4,2016-07-14,Thursday,,Late Night (0-4)
4142,City,,No Cars Available,2016-07-14 04:50:32,,4,2016-07-14,Thursday,,Late Night (0-4)
4152,City,,No Cars Available,2016-07-14 04:55:34,,4,2016-07-14,Thursday,,Late Night (0-4)
4149,City,,No Cars Available,2016-07-14 04:59:37,,4,2016-07-14,Thursday,,Late Night (0-4)
4159,Airport,,No Cars Available,2016-07-14 05:05:36,,5,2016-07-14,Thursday,,Morning (5-9)
4172,City,,No Cars Available,2016-07-14 05:17:05,,5,2016-07-14,Thursday,,Morning (5-9)
4190,City,,No Cars Available,2016-07-14 05:21:22,,5,2016-07-14,Thursday,,Morning (5-9)
4193,City,,No Cars Available,2016-07-14 05:25:23,,5,2016-07-14,Thursday,,Morning (5-9)
4181,City,,No Cars Available,2016-07-14 05:25:50,,5,2016-07-14,Thursday,,Morning (5-9)
4191,City,,No Cars Available,2016-07-14 05:32:02,,5,2016-07-14,Thursday,,Morning (5-9)
4200,City,,No Cars Available,2016-07-14 05:32:43,,5,2016-07-14,Thursday,,Morning (5-9)
4208,City,,No Cars Available,2016-07-14 05:39:05,,5,2016-07-14,Thursday,,Morning (5-9)
4219,City,,No Cars Available,2016-07-14 05:42:18,,5,2016-07-14,Thursday,,Morning (5-9)
4220,City,,No Cars Available,2016-07-14 05:43:43,,5,2016-07-14,Thursday,,Morning (5-9)
4217,City,,No Cars Available,2016-07-14 05:45:53,,5,2016-07-14,Thursday,,Morning (5-9)
4237,City,,No Cars Available,2016-07-14 05:52:54,,5,2016-07-14,Thursday,,Morning (5-9)
4228,City,,No Cars Available,2016-07-14 05:53:49,,5,2016-07-14,Thursday,,Morning (5-9)
4240,City,,No Cars Available,2016-07-14 05:56:28,,5,2016-07-14,Thursday,,Morning (5-9)
4229,City,,No Cars Available,2016-07-14 05:56:44,,5,2016-07-14,Thursday,,Morning (5-9)
4246,City,,No Cars Available,2016-07-14 05:58:24,,5,2016-07-14,Thursday,,Morning (5-9)
4244,City,,No Cars Available,2016-07-14 06:00:16,,6,2016-07-14,Thursday,,Morning (5-9)
4241,City,,No Cars Available,2016-07-14 06:01:09,,6,2016-07-14,Thursday,,Morning (5-9)
4247,City,,No Cars Available,2016-07-14 06:03:24,,6,2016-07-14,Thursday,,Morning (5-9)
4256,City,,No Cars Available,2016-07-14 06:05:59,,6,2016-07-14,Thursday,,Morning (5-9)
4259,City,,No Cars Available,2016-07-14 06:10:09,,6,2016-07-14,Thursday,,Morning (5-9)
4265,City,,No Cars Available,2016-07-14 06:12:03,,6,2016-07-14,Thursday,,Morning (5-9)
4261,City,,No Cars Available,2016-07-14 06:12:50,,6,2016-07-14,Thursday,,Morning (5-9)
4262,City,,No Cars Available,2016-07-14 06:15:24,,6,2016-07-14,Thursday,,Morning (5-9)
4267,City,,No Cars Available,2016-07-14 06:17:08,,6,2016-07-14,Thursday,,Morning (5-9)
4269,City,,No Cars Available,2016-07-14 06:19:24,,6,2016-07-14,Thursday,,Morning (5-9)
4275,City,,No Cars Available,2016-07-14 06:22:46,,6,2016-07-14,Thursday,,Morning (5-9)
4279,City,,No Cars Available,2016-07-14 06:29:00,,6,2016-07-14,Thursday,,Morning (5-9)
4282,City,,No Cars Available,2016-07-14 06:31:08,,6,2016-07-14,Thursday,,Morning (5-9)
4283,City,,No Cars Available,2016-07-14 06:31:54,,6,2016-07-14,Thursday,,Morning (5-9)
4289,City,,No Cars Available,2016-07-14 06:35:49,,6,2016-07-14,Thursday,,Morning (5-9)
4291,City,,No Cars Available,2016-07-14 06:40:00,,6,2016-07-14,Thursday,,Morning (5-9)
4292,City,,No Cars Available,2016-07-14 06:42:26,,6,2016-07-14,Thursday,,Morning (5-9)
4295,City,,No Cars Available,2016-07-14 06:42:45,,6,2016-07-14,Thursday,,Morning (5-9)
4306,City,,No Cars Available,2016-07-14 06:49:36,,6,2016-07-14,Thursday,,Morning (5-9)
4309,Airport,,No Cars Available,2016-07-14 06:50:07,,6,2016-07-14,Thursday,,Morning (5-9)
4317,City,,No Cars Available,2016-07-14 06:51:18,,6,2016-07-14,Thursday,,Morning (5-9)
4318,City,,No Cars Available,2016-07-14 06:51:23,,6,2016-07-14,Thursday,,Morning (5-9)
4307,City,,No Cars Available,2016-07-14 06:56:08,,6,2016-07-14,Thursday,,Morning (5-9)
4320,City,,No Cars Available,2016-07-14 07:02:37,,7,2016-07-14,Thursday,,Morning (5-9)
4324,City,,No Cars Available,2016-07-14 07:04:11,,7,2016-07-14,Thursday,,Morning (5-9)
4333,City,,No Cars Available,2016-07-14 07:13:05,,7,2016-07-14,Thursday,,Morning (5-9)
4344,City,,No Cars Available,2016-07-14 07:15:56,,7,2016-07-14,Thursday,,Morning (5-9)
4334,City,,No Cars Available,2016-07-14 07:18:15,,7,2016-07-14,Thursday,,Morning (5-9)
4347,City,,No Cars Available,2016-07-14 07:18:44,,7,2016-07-14,Thursday,,Morning (5-9)
4352,City,,No Cars Available,2016-07-14 07:21:03,,7,2016-07-14,Thursday,,Morning (5-9)
4348,City,,No Cars Available,2016-07-14 07:23:46,,7,2016-07-14,Thursday,,Morning (5-9)
4353,City,,No Cars Available,2016-07-14 07:24:00,,7,2016-07-14,Thursday,,Morning (5-9)
4362,City,,No Cars Available,2016-07-14 07:30:16,,7,2016-07-14,Thursday,,Morning (5-9)
4367,City,,No Cars Available,2016-07-14 07:35:22,,7,2016-07-14,Thursday,,Morning (5-9)
4373,City,,No Cars Available,2016-07-14 07:39:56,,7,2016-07-14,Thursday,,Morning (5-9)
4382,City,,No Cars Available,2016-07-14 07:48:04,,7,2016-07-14,Thursday,,Morning (5-9)
4393,City,,No Cars Available,2016-07-14 07:54:34,,7,2016-07-14,Thursday,,Morning (5-9)
4394,City,,No Cars Available,2016-07-14 08:00:33,,8,2016-07-14,Thursday,,Morning (5-9)
4405,City,,No Cars Available,2016-07-14 08:01:13,,8,2016-07-14,Thursday,,Morning (5-9)
4407,City,,No Cars Available,2016-07-14 08:08:27,,8,2016-07-14,Thursday,,Morning (5-9)
4412,City,,No Cars Available,2016-07-14 08:11:45,,8,2016-07-14,Thursday,,Morning (5-9)
4424,City,,No Cars Available,2016-07-14 08:17:26,,8,2016-07-14,Thursday,,Morning (5-9)
4437,City,,No Cars Available,2016-07-14 08:24:18,,8,2016-07-14,Thursday,,Morning (5-9)
4436,City,,No Cars Available,2016-07-14 08:24:27,,8,2016-07-14,Thursday,,Morning (5-9)
4432,City,,No Cars Available,2016-07-14 08:24:31,,8,2016-07-14,Thursday,,Morning (5-9)
4429,City,,No Cars Available,2016-07-14 08:25:23,,8,2016-07-14,Thursday,,Morning (5-9)
4449,City,,No Cars Available,2016-07-14 08:29:45,,8,2016-07-14,Thursday,,Morning (5-9)
4453,City,,No Cars Available,2016-07-14 08:36:08,,8,2016-07-14,Thursday,,Morning (5-9)
4460,City,,No Cars Available,2016-07-14 08:36:39,,8,2016-07-14,Thursday,,Morning (5-9)
4474,City,,No Cars Available,2016-07-14 08:43:46,,8,2016-07-14,Thursday,,Morning (5-9)
4466,City,,No Cars Available,2016-07-14 08:46:09,,8,2016-07-14,Thursday,,Morning (5-9)
4473,City,,No Cars Available,2016-07-14 08:48:43,,8,2016-07-14,Thursday,,Morning (5-9)
4477,City,,No Cars Available,2016-07-14 08:51:05,,8,2016-07-14,Thursday,,Morning (5-9)
4493,City,,No Cars Available,2016-07-14 08:52:53,,8,2016-07-14,Thursday,,Morning (5-9)
4494,City,,No Cars Available,2016-07-14 08:58:03,,8,2016-07-14,Thursday,,Morning (5-9)
4490,City,,No Cars Available,2016-07-14 09:00:23,,9,2016-07-14,Thursday,,Morning (5-9)
4508,City,,No Cars Available,2016-07-14 09:05:56,,9,2016-07-14,Thursday,,Morning (5-9)
4495,City,,No Cars Available,2016-07-14 09:06:02,,9,2016-07-14,Thursday,,Morning (5-9)
4513,City,,No Cars Available,2016-07-14 09:06:46,,9,2016-07-14,Thursday,,Morning (5-9)
4502,City,,No Cars Available,2016-07-14 09:07:30,,9,2016-07-14,Thursday,,Morning (5-9)
4528,City,,No Cars Available,2016-07-14 09:27:58,,9,2016-07-14,Thursday,,Morning (5-9)
4526,City,,No Cars Available,2016-07-14 09:28:49,,9,2016-07-14,Thursday,,Morning (5-9)
4522,Airport,,No Cars Available,2016-07-14 09:28:53,,9,2016-07-14,Thursday,,Morning (5-9)
4537,City,,No Cars Available,2016-07-14 09:36:28,,9,2016-07-14,Thursday,,Morning (5-9)
4541,City,,No Cars Available,2016-07-14 09:37:21,,9,2016-07-14,Thursday,,Morning (5-9)
4550,City,,No Cars Available,2016-07-14 09:38:24,,9,2016-07-14,Thursday,,Morning (5-9)
4554,City,,No Cars Available,2016-07-14 09:42:36,,9,2016-07-14,Thursday,,Morning (5-9)
4551,City,,No Cars Available,2016-07-14 09:42:54,,9,2016-07-14,Thursday,,Morning (5-9)
4553,Airport,,No Cars Available,2016-07-14 09:43:53,,9,2016-07-14,Thursday,,Morning (5-9)
4565,City,,No Cars Available,2016-07-14 09:45:20,,9,2016-07-14,Thursday,,Morning (5-9)
4549,Airport,,No Cars Available,2016-07-14 09:46:03,,9,2016-07-14,Thursday,,Morning (5-9)
4548,City,,No Cars Available,2016-07-14 09:46:09,,9,2016-07-14,Thursday,,Morning (5-9)
4555,City,,No Cars Available,2016-07-14 09:46:31,,9,2016-07-14,Thursday,,Morning (5-9)
4559,City,,No Cars Available,2016-07-14 09:49:25,,9,2016-07-14,Thursday,,Morning (5-9)
4564,City,,No Cars Available,2016-07-14 09:52:52,,9,2016-07-14,Thursday,,Morning (5-9)
4587,City,,No Cars Available,2016-07-14 09:59:45,,9,2016-07-14,Thursday,,Morning (5-9)
4584,City,,No Cars Available,2016-07-14 10:00:10,,10,2016-07-14,Thursday,,Afternoon (10-16)
4585,City,,No Cars Available,2016-07-14 10:00:11,,10,2016-07-14,Thursday,,Afternoon (10-16)
4583,City,,No Cars Available,2016-07-14 10:01:39,,10,2016-07-14,Thursday,,Afternoon (10-16)
4582,City,,No Cars Available,2016-07-14 10:03:34,,10,2016-07-14,Thursday,,Afternoon (10-16)
4589,City,,No Cars Available,2016-07-14 10:06:29,,10,2016-07-14,Thursday,,Afternoon (10-16)
4596,City,,No Cars Available,2016-07-14 10:07:11,,10,2016-07-14,Thursday,,Afternoon (10-16)
4595,City,,No Cars Available,2016-07-14 10:07:56,,10,2016-07-14,Thursday,,Afternoon (10-16)
4591,City,,No Cars Available,2016-07-14 10:08:31,,10,2016-07-14,Thursday,,Afternoon (10-16)
4597,City,,No Cars Available,2016-07-14 10:08:43,,10,2016-07-14,Thursday,,Afternoon (10-16)
4598,City,,No Cars Available,2016-07-14 10:12:33,,10,2016-07-14,Thursday,,Afternoon (10-16)
4590,City,,No Cars Available,2016-07-14 10:13:11,,10,2016-07-14,Thursday,,Afternoon (10-16)
4606,Airport,,No Cars Available,2016-07-14 10:19:58,,10,2016-07-14,Thursday,,Afternoon (10-16)
4608,Airport,,No Cars Available,2016-07-14 10:23:43,,10,2016-07-14,Thursday,,Afternoon (10-16)
4604,City,,No Cars Available,2016-07-14 10:25:40,,10,2016-07-14,Thursday,,Afternoon (10-16)
4613,City,,No Cars Available,2016-07-14 10:43:18,,10,2016-07-14,Thursday,,Afternoon (10-16)
4616,City,,No Cars Available,2016-07-14 10:55:38,,10,2016-07-14,Thursday,,Afternoon (10-16)
4622,Airport,,No Cars Available,2016-07-14 11:00:28,,11,2016-07-14,Thursday,,Afternoon (10-16)
4617,City,,No Cars Available,2016-07-14 11:02:20,,11,2016-07-14,Thursday,,Afternoon (10-16)
